Alkon hinnasto 23.09.2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom.! Hinnastojärjestyskoodilla saat tuoteryhmät takaisin hinnaston järjestykseen.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Uutuus;Hinnastojärjestyskoodi;Tyyppi;Alatyyppi;Erityisryhmä;Oluttyyppi;Valmistusmaa;Alue;Vuosikerta;Etikettimerkintöjä;Huomautus;Rypäleet;Luonnehdinta;Pakkaustyyppi;Suljentatyyppi;Alkoholi-%;Hapot g/l;Sokeri g/l;Kantavierrep-%;Väri EBC;Katkerot EBU;Energia kcal/100 ml;Valikoima;EAN
139477;Dalwhinnie Distillers Edition 2017 Single Malt;Dalwhinnie;0,7 l;86.99;124.27;;440;viskit;Hedelmäinen & aromikas;ympäristövastuullinen pakkaus;;Skotlanti;;;Highland;;;Keskitäyteläinen,  keltainen,  appelsiininkuorinen,  aprikoosinen,  viheromenainen,  hennon pähkinäinen,  kanervainen;pullo;luonnonkorkki;43.0;;;;;;240.0;erikoiserä;5000281049465
100197;Deanston 15 Year Old Organic Single Malt;Deanston Distillery;0,7 l;99.90;142.71;;440;viskit;Vivahteikas & ryhdikäs;luomu;;Skotlanti;;;Highland;;;Keskitäyteläinen,  vaaleankeltainen,  maltainen,  hedelmäinen,  hunajainen,  mausteinen,  yrttinen,  kevyen vaniljainen;pullo;luonnonkorkki;46.0;;;;;;250.0;erikoiserä;5029704218264
948557;Edradour 10 Year Old Single Malt;Edradour Distillery;0,7 l;55.44;79.2;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Highland;;;Täyteläinen,  ruskea,  suklainen,  vaniljainen,  aromikas;pullo;luonnonkorkki;40.0;;1;;;;220.0;tilausvalikoima;5010739261981
919597;Edradour Ballechin #6 Bourbon Cask Matured Single Malt;Edradour Distillery;0,7 l;92.04;131.49;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;Highland;;;Täyteläinen,  oljenkeltainen,  savuinen,  hedelmäinen,  turpeinen;pullo;luonnonkorkki;46.0;;;;;;250.0;tilausvalikoima;5021944083831
909597;Edradour Ballechin 10 Year Old Single Malt;Edradour Distillery;0,7 l;64.74;92.49;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;Highland;;;Täyteläinen,  kullanruskea,  savuinen,  nahkainen,  tummasuklainen,  suklainen,  vaniljainen;pullo;luonnonkorkki;46.0;;;;;;250.0;tilausvalikoima;5021944087846
909367;Edradour Caledonia 12 Year Old Single Malt;Edradour Distillery;0,7 l;69.27;98.96;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Highland;;;Täyteläinen,  meripihkanruskea,  miedon savuinen,  hedelmäinen,  suklainen,  mausteinen;pullo;luonnonkorkki;46.0;;;;;;250.0;tilausvalikoima;5021944081219
101437;Fettercairn 12 Year Old Single Malt;Fettercairn Distillery;0,7 l;64.99;92.7;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Highland;;;Täyteläinen,  kullankeltainen,  maltainen,  nektariininen,  kermatoffeinen,  kevyen neilikkainen,  hennon paahteinen;pullo;luonnonkorkki;40.0;;;;;;220.0;vakiovalikoima;5013967013957
131747;Glen Elgin 12 Year Old Single Malt;Glen Elgin Distillery;0,7 l;51.90;74.0;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  meripihkankeltainen,  maltainen,  kuivahedelmäinen,  kevyen hasselpähkinäinen,  maitosuklainen;pullo;luonnonkorkki;43.0;;;;;;240.0;vakiovalikoima;5000281016474
175937;Glen Garioch 1797 Founder's Reserve;Glen Garioch Distillers;0,7 l;56.90;81.14;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Highland;;;Täyteläinen,  kullankeltainen,  hennon savuinen,  maltainen,  aprikoosinen,  päärynäinen,  maitosuklainen,  kevyen kanervainen,  vaniljainen,  tamminen;pullo;luonnonkorkki;48.0;;;;;;270.0;vakiovalikoima;5010496002155
959151;Glen Keith 21 Year Old Single Malt;Glen Keith Distillery;0,7 l;188.00;268.57;uutuus;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;;;;Täyteläinen,  meripihkankeltainen,  hunajainen,  hedelmäinen,  pähkinäinen;pullo;luonnonkorkki;43.0;;;;;;240.0;tilausvalikoima;5000299613962
925015;Glen Keith 25 Year Old Single Malt;Glen Keith Distillery;0,7 l;398.00;568.57;uutuus;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;;;;Erittäin täyteläinen,  meripihkankeltainen,  toffeinen,  omenainen,  vaniljainen;pullo;luonnonkorkki;43.0;;;;;;240.0;tilausvalikoima;5000299613979
944787;Glen Moray Chardonnay Cask Finish Single Malt;Glen Moray Distillery;0,7 l;37.99;54.27;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Keskitäyteläinen,  kullankeltainen,  hedelmäinen,  pähkinäinen,  vaniljainen;pullo;luonnonkorkki;40.0;;;;;;220.0;tilausvalikoima;5060116321425
178164;Glen Moray Elgin Classic Single Malt;Glen Moray;0,35 l;19.89;56.54;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  kullankeltainen,  maltainen,  aprikoosinen,  omenainen,  hunajainen,  kermatoffeinen,  yrttinen;pullo;luonnonkorkki;40.0;;;;;;220.0;vakiovalikoima;5060116322125
906897;Glen Moray Elgin Classic Single Malt;Glen Moray Distillery;0,7 l;34.98;49.97;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Keskitäyteläinen,  kullankeltainen,  hedelmäinen,  kermatoffeinen,  mausteinen;pullo;luonnonkorkki;40.0;;;;;;220.0;tilausvalikoima;5010494508307
935167;Glen Moray Elgin Heritage 12 Year Old Single Malt;Glen Moray Distillery;0,7 l;46.50;66.43;;440;viskit;Hedelmäinen & aromikas;ympäristövastuullinen pakkaus;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  meripihkankeltainen,  hedelmäinen,  vaniljainen,  toffeinen;pullo;luonnonkorkki;40.0;;;;;;220.0;tilausvalikoima;5010494506303
929057;Glen Moray Elgin Heritage 15 Year Old Single Malt;Glen Moray Distillery;0,7 l;58.99;84.27;;440;viskit;Hedelmäinen & aromikas;ympäristövastuullinen pakkaus;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  kullanruskea,  mausteinen,  toffeinen,  tamminen;pullo;luonnonkorkki;40.0;;;;;;220.0;tilausvalikoima;5010494504828
954147;Glen Moray Peated Single Malt;Glen Moray Distillery;0,7 l;37.99;54.27;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Keskitäyteläinen,  kullankeltainen,  savuinen,  turpeinen,  hedelmäinen,  sitruksinen;pullo;luonnonkorkki;40.0;;;;;;220.0;tilausvalikoima;5060116321104
910617;Glen Moray Port Cask Finish Single Malt;Glen Moray Distillery;0,7 l;37.99;54.27;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Keskitäyteläinen,  lohenpunainen,  marjainen,  toffeinen,  suklainen;pullo;luonnonkorkki;40.0;;2;;;;220.0;vakiovalikoima;5060116321005
950111;Glen Moray Sherry Cask Finish Single Malt;Glen Moray;0,7 l;37.99;54.27;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  kuparinkeltainen,  kuivahedelmäinen,  mausteinen,  pähkinäinen;pullo;luonnonkorkki;40.0;;;;;;220.0;tilausvalikoima;5060116321548
001493;Glen Parker Single Malt;James Parker;0,7 l;29.98;42.69;;440;viskit;Kepeä & viljainen;ympäristövastuullinen pakkaus;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  viljainen,  banaaninen,  toffeinen,  mausteinen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5021349700487
001353;Glen Scanlan;Slaur International;0,2 l;7.49;36.95;;440;viskit;Kepeä & viljainen;;;Skotlanti;;;;;;Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  makean viljainen,  hennon hunajainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;3014400011563
113538;Glen Scanlan;Slaur International;1 l;32.49;32.39;;440;viskit;Kepeä & viljainen;;;Skotlanti;;;;;;Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  makean viljainen,  hennon hunajainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;3014400182133
113537;Glen Scanlan muovipullo;Slaur International;0,7 l;22.40;31.71;;440;viskit;Kepeä & viljainen;;;Skotlanti;;;;;;Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  makean viljainen,  hennon hunajainen;muovipullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;3014409002296
167077;Glen Scotia Victoriana Single Malt;Glen Scotia;0,7 l;72.98;104.11;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Campbelltown;;;Täyteläinen,  meripihkankeltainen,  maltainen,  hedelmäinen,  pähkinäinen,  hennon nokinen,  kevyen mineraalinen,  tamminen;pullo;luonnonkorkki;54.2;;;;;;300.0;vakiovalikoima;5016840192220
182717;Glen Talloch 8 Year Old Blended Malt;Crammond & Sons;0,7 l;32.87;46.81;;440;viskit;Pehmeä & hedelmäinen;ympäristövastuullinen pakkaus;;Skotlanti;;;;;;Keskitäyteläinen,  meripihkankeltainen,  maltainen,  kuivahedelmäinen,  kermatoffeinen,  kevyen pähkinäinen,  hennon mausteinen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;8711114472349
925123;GlenAllachie 15 Year Old Single Malt;GlenAllachie;0,7 l;84.97;121.39;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;;;;Täyteläinen,  kuparinruskea,  mausteinen,  tummasuklainen,  toffeinen;pullo;luonnonkorkki;46.0;;;;;;250.0;tilausvalikoima;5060568321080
956694;GlenAllachie 18 Year Old Single Malt;GlenAllachie Distillery;0,7 l;119.95;171.36;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Täyteläinen,  kuparinruskea,  vaniljainen,  tummasuklainen;pullo;luonnonkorkki;46.0;;;;;;250.0;tilausvalikoima;5060568320083
177137;GlenGlassaugh Octaves Classic Batch 2 Single Malt;Glenglassaugh Distillery;0,7 l;79.98;114.26;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;;;;Täyteläinen,  meripihkanruskea,  maltainen,  kuivahedelmäinen,  tummasuklainen,  pähkinäinen,  kevyen kahvinen,  runsas;pullo;luonnonkorkki;44.0;;;;;;240.0;erikoiserä;5060399687225
133797;Glenburgie 15 Year Old Single Malt;Glenburgie Distillery;0,7 l;39.99;56.99;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  meripihkankeltainen,  mangoinen,  sitruunahilloinen,  kevyen hunajakennoinen,  vohvelinen,  tasapainoinen;pullo;luonnonkorkki;40.0;;;;;;220.0;vakiovalikoima;5000299613238
950527;Glenfarclas 105 Cask Strength Single Malt;Glenfarclas Distillery;0,7 l;79.99;114.27;;440;viskit;Runsas & voimakas;;;Skotlanti;;;Speyside;;;Täyteläinen,  meripihkanruskea,  hedelmäinen,  mausteinen;pullo;luonnonkorkki;60.0;;;;;;340.0;tilausvalikoima;5018066105701
001417;Glenfiddich 12 Year Old Single Malt;William Grant & Sons;0,7 l;49.98;71.26;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  kullankeltainen,  maltainen,  aprikoosinen,  kevyen mausteinen,  hennon mineraalinen;pullo;luonnonkorkki;40.0;;;;;;220.0;vakiovalikoima;5010327000176
955417;Glenfiddich 15 Year Old Single Malt;William Grant & Sons;0,7 l;69.45;99.21;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  meripihkankeltainen,  tamminen,  hedelmäinen;pullo;luonnonkorkki;40.0;0.7;1;;;;220.0;tilausvalikoima;5010327325125
159163;Glenfiddich 15 Year Old Single Malt;William Grant & Sons;0,2 l;19.99;99.95;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;Speyside;;;Täyteläinen,  meripihkankeltainen,  hedelmäinen,  kevyen paahteinen,  hunajainen,  tyylikäs;pullo;luonnonkorkki;40.0;;;;;;220.0;vakiovalikoima;5010327028002
955577;Glenfiddich 18 Year Old Single Malt;William Grant & Sons;0,7 l;94.99;135.7;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;Speyside;;;Täyteläinen,  kullankeltainen,  hedelmäinen,  tamminen;pullo;;40.0;0.7;1;;;;220.0;tilausvalikoima;5010327325132
958674;Glenfiddich 26 YO Excellence;William Grant & Sons;0,7 l;495.95;708.5;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;;;;Keskitäyteläinen,  meripihkankeltainen,  omenainen,  kermainen,  tamminen;pullo;luonnonkorkki;43.0;;;;;;240.0;tilausvalikoima;5010327045214
949937;Glenfiddich IPA Single Malt;William Grant & Sons;0,7 l;69.96;99.94;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;;;;Täyteläinen,  keltainen,  kuivatun aprikoosinen,  greippinen,  pähkinäinen,  mausteinen,  tamminen;pullo;luonnonkorkki;43.0;;;;;;240.0;vakiovalikoima;5010327325606
183537;Glenfiddich The Original Single Malt;William Grant & Sons;0,7 l;98.00;140.0;;440;viskit;Hedelmäinen & aromikas;ympäristövastuullinen pakkaus;;Skotlanti;;;Speyside;;;Keskitäyteläinen,  kullankeltainen,  maltainen,  kevyen sitruksinen,  päärynäinen,  vaniljainen,  tasapainoinen;pullo;luonnonkorkki;40.0;;;;;;220.0;erikoiserä;5010327325569
906994;Glenglassaugh Revival Highland Single Malt;Glenglassaugh Distillery;0,7 l;59.98;85.69;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;;;;Keskitäyteläinen,  kuparinkeltainen,  hedelmäinen,  kermainen,  suklainen;pullo;luonnonkorkki;46.0;;;;;;250.0;tilausvalikoima;5060193840970
917051;Glengoyne 10 Year Old Single Malt;Lang Brothers;0,7 l;59.98;85.69;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;;;;Kevyt,  kullankeltainen,  omenainen,  toffeinen,  hedelmäinen;pullo;luonnonkorkki;40.0;;;;;;220.0;tilausvalikoima;5010852026634
901057;Glengoyne 12 Year Old Single Malt;Ian Macleod Distillers;0,7 l;73.98;105.69;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Highland;;;Keskitäyteläinen,  kullanruskea,  sitruksinen,  toffeinen,  mausteinen;pullo;luonnonkorkki;43.0;;;;;;240.0;tilausvalikoima;5010852026641
927967;Glengoyne 18 Year Old Single Malt;Lang Brothers;0,7 l;89.08;127.26;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;Highland;;;Täyteläinen,  meripihkanruskea,  hedelmäinen,  aromikas;pullo;luonnonkorkki;43.0;;;;;;240.0;tilausvalikoima;5010852026672
930437;Glengoyne 21 Year Old Single Malt;Lang Brothers LTD;0,7 l;149.76;213.94;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Highland;;;Täyteläinen,  mahonginruskea,  hedelmäinen,  tamminen,  maltainen;pullo;luonnonkorkki;43.0;;;;;;240.0;tilausvalikoima;5010852026610
917957;Glengoyne 25 Year Old Single Malt;Ian Macleod Distillers;0,7 l;349.49;499.27;;440;viskit;Runsas & voimakas;;;Skotlanti;;;;;;Täyteläinen,  kuivahedelmäinen,  hedelmäinen,  karamellinen;pullo;luonnonkorkki;48.0;;;;;;270.0;tilausvalikoima;5010852029031
936098;Glengoyne Cask Strength Single Malt;Lang Brothers;0,7 l;79.80;114.0;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;;;;Täyteläinen,  meripihkanruskea,  toffeinen,  banaaninen,  pippurinen;pullo;luonnonkorkki;59.8;;;;;;340.0;tilausvalikoima;5010852039146
916691;Glengoyne Cask Strength Single Malt;Ian Macleod Distillers;0,7 l;79.98;114.26;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;;;;Täyteläinen,  kuparinkeltainen,  aromikas,  kuivahedelmäinen,  vaniljainen;pullo;luonnonkorkki;58.9;;;;;;330.0;tilausvalikoima;5010852041729
196897;Glenkinchie 12 Year Old Single Malt;Glenkinchie Distillery;0,7 l;51.98;74.11;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;Lowland;;;Keskitäyteläinen,  kullankeltainen,  viljainen,  hedelmäinen,  kevyen turpeinen,  hennon kukkainen,  tasapainoinen;pullo;luonnonkorkki;43.0;;;;;;240.0;vakiovalikoima;5000281021942
162027;Glenkinchie Distillers Edition 2018 Single Malt;Glenkinchie Distillery;0,7 l;78.99;112.84;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Keskitäyteläinen,  kuparinkeltainen,  maltainen,  kuivahedelmäinen,  hunajainen,  kevyen pähkinäinen,  paahteinen;pullo;luonnonkorkki;43.0;;;;;;240.0;erikoiserä;5000281052885
178757;Glenmorangie Extremely Rare 18 Year Old Single Malt;The Glenmorangie Distillery;0,7 l;99.90;142.71;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;Highland;;;Täyteläinen,  kullanruskea,  kuivahedelmäinen,  sitruksinen,  hennon appelsiininkukkainen,  hunajainen,  kevyen mantelinen,  tamminen,  tyylikäs;pullo;luonnonkorkki;43.0;;;;;;240.0;vakiovalikoima;5010494564273
105827;Glenmorangie Grand Vintage Single Malt 1996;The Glenmorangie Distillery;0,7 l;700.90;1001.29;uutuus;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;1996;Highland;;;Täyteläinen,  kullankeltainen,  täyteläinen,  maltainen,  persikkainen,  päärynäinen,  kermainen,  kevyen espressomainen,  hennon kanelinen,  yrttinen,  tyylikäs;pullo;luonnonkorkki;43.0;;;;;;240.0;erikoiserä;5010494956351
941147;Glenmorangie Lasanta 12 Year Old Single Malt;The Glenmorangie Distillery;0,7 l;68.91;98.44;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Highland;;;Täyteläinen,  meripihkankeltainen,  hedelmäinen,  mausteinen,  aromikas;pullo;luonnonkorkki;43.0;;;;;;240.0;tilausvalikoima;5010494917840
189607;Glenmorangie Milsean Single Malt;Glenmorangie Distillery;0,7 l;89.90;128.43;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Täyteläinen,  kullankeltainen,  maltainen,  aprikoosimarmeladinen,  kypsän hedelmäinen,  toffeinen,  kevyen kaakaoinen,  vivahteikas;pullo;luonnonkorkki;46.0;;;;;;250.0;erikoiserä;5010494929737
917067;Glenmorangie Nectar D'or Single Malt;The Glenmorangie Distillery;0,7 l;86.50;123.57;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;Highland;;;Keskitäyteläinen,  meripihkankeltainen,  aromikas,  hedelmäinen,  mausteinen;pullo;luonnonkorkki;46.0;;;;;;250.0;tilausvalikoima;5010494951837
924995;Glenmorangie Quinta Ruban 14 Year Old Single Malt;The Glenmorangie Distillery;0,7 l;74.88;106.97;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Keskitäyteläinen,  meripihkankeltainen,  hedelmäinen,  suklainen,  pähkinäinen;pullo;luonnonkorkki;46.0;;;;;;250.0;tilausvalikoima;5010494951813
135077;Glenmorangie The Original 10 Year Old Single Malt;The Glenmorangie Distillery;0,7 l;50.91;72.59;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;Highland;;;Keskitäyteläinen,  oljenkeltainen,  sitruksinen,  banaaninen,  pomeranssinen,  kevyen pähkinäinen,  hennon kukkainen,  vaniljainen,  tyylikäs;pullo;luonnonkorkki;40.0;;;;;;220.0;vakiovalikoima;5010494560282
198387;Glenmorangie Tusail Single Malt;The Glenmorangie Distillery;0,7 l;77.99;111.41;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Täyteläinen,  kullankeltainen,  maltainen,  hedelmäinen,  päärynäinen,  pähkinäinen,  vivahteikas;pullo;luonnonkorkki;46.0;;;;;;250.0;erikoiserä;5010494924077
927542;Glentauchers 15 Year Old Single Malt;Glentauchers Distillery;0,7 l;43.99;62.7;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Täyteläinen,  kullankeltainen,  hedelmäinen,  sitruksinen,  mausteinen;pullo;luonnonkorkki;40.0;;;;;;220.0;tilausvalikoima;5000299613276
125798;Glenwood muovipullo;Accelerate Brands;1 l;29.89;29.49;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Keskitäyteläinen,  kuparinkeltainen,  maltainen,  kuivahedelmäinen,  vaniljainen,  kevyen kermatoffeinen,  yrttinen;muovipullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;7090048610678
001285;Grant's Family Reserve;William Grant & Sons;0,35 l;15.48;43.94;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  mausteinen,  kevyen viljainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010327207117
141538;Grant's Family Reserve;William Grant & Sons;4,5 l;189.99;42.22;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  mausteinen,  kevyen viljainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010327000510
001287;Grant's Triple Wood;William Grant & Sons;0,7 l;27.90;39.71;;440;viskit;Hedelmäinen & aromikas;ympäristövastuullinen pakkaus;;Skotlanti;;;;;;Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  mausteinen,  kevyen viljainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010327000404
183357;Grant’s Rum Cask Finish;William Grant & Sons;0,7 l;29.99;42.7;;440;viskit;Pehmeä & hedelmäinen;ympäristövastuullinen pakkaus;;Skotlanti;;;;;;Keskitäyteläinen,  kullankeltainen,  kuivahedelmäinen,  aprikoosinen,  kermatoffeinen,  mausteinen,  hennon arrakkinen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010327255026
001405;Haddington House;Andrew D. Thomson;0,35 l;11.48;32.51;;440;viskit;Kepeä & viljainen;;;Skotlanti;;;;;;Kevyt,  kullankeltainen,  hennon savuinen,  hedelmäinen,  viljainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010327907130
001406;Haddington House;Andrew D. Thomson;0,7 l;20.98;29.83;;440;viskit;Kepeä & viljainen;ympäristövastuullinen pakkaus;;Skotlanti;;;;;;Kevyt,  kullankeltainen,  hennon savuinen,  hedelmäinen,  viljainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010327905150
921601;Hankey Bannister;Hankey Bannister & Company;0,2 l;7.99;39.45;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;;;;Keskitäyteläinen,  meripihkankeltainen,  hunajainen,  aromikas,  kuivahedelmäinen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;tilausvalikoima;5010509415439
941028;Hankey Bannister;Hankey Bannister;4,5 l;194.99;43.33;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;;;;Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  hunajainen,  hedelmäinen,  toffeinen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;tilausvalikoima;5010509415651
001373;Hankey Bannister;Hankey Bannister;0,7 l;23.99;34.13;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;;;;Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  banaaninen,  hennon hunajainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010509001229
912806;Hankey Bannister muovipullo;Hankey Bannister & Company;0,5 l;17.99;35.98;;440;viskit;Hedelmäinen & aromikas;;;Skotlanti;;;;;;Täyteläinen,  kullankeltainen,  paahteinen,  tamminen,  vaniljainen;muovipullo;metallinen kierrekapseli;40.0;;;;;;220.0;tilausvalikoima;5010509880558
001334;Highland Bird;Robert McKie Neil Co;0,7 l;21.89;31.13;;440;viskit;Pehmeä & hedelmäinen;ympäristövastuullinen pakkaus;;Skotlanti;;;;;;Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  banaaninen,  hennon toffeinen,  kevyen viljainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010327905174
001335;Highland Bird;Robert McKie Neil Co;0,35 l;11.78;33.37;;440;viskit;Pehmeä & hedelmäinen;;;Skotlanti;;;;;;Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  banaaninen,  hennon toffeinen,  kevyen viljainen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010327907147
115621;Highland Park 12 Year Old Single Malt;Highland Park Distillery;0,05 l;6.19;123.8;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;Orkney Islands;;;Keskitäyteläinen,  kullankeltainen,  savuinen,  maltainen,  aprikoosinen,  kevyen turpeinen,  mineraalinen,  tasapainoinen;pullo;metallinen kierrekapseli;40.0;;;;;;220.0;vakiovalikoima;5010314505202
115627;Highland Park 12 Year Old Single Malt;Highland Park Distillery;0,7 l;49.98;71.26;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;Orkney Islands;;;Keskitäyteläinen,  kullankeltainen,  savuinen,  maltainen,  aprikoosinen,  kevyen turpeinen,  mineraalinen,  kanervainen,  tasapainoinen;pullo;luonnonkorkki;40.0;;;;;;220.0;vakiovalikoima;5010314570101
105017;Highland Park 18 Year Old Single Malt;Highland Park Distillery;0,7 l;114.99;164.13;;440;viskit;Vivahteikas & ryhdikäs;;;Skotlanti;;;Orkney Islands;;;Täyteläinen,  meripihkankeltainen,  savuinen,  hedelmäinen,  toffeinen,  hennon mantelinen,  tervainen,  mausteinen,  vivahteikas;pullo;luonnonkorkki;43.0;;;;;;240.0;vakiovalikoima;5010314005108
